"Time","All machines","machine69","machine70"
2024-04-17 22:00:30,0.00151,0.00119,0.00135
2024-04-17 22:00:45,0.00227,0.00119,0.00135
2024-04-17 22:01:00,0.00409,0.00483,0.00110
2024-04-17 22:01:15,0.00602,0.00483,0.00110
2024-04-17 22:01:30,0.00602,0.00483,0.00407
2024-04-17 22:01:45,0.00900,0.00483,0.00407
2024-04-17 22:02:00,0.0120,0.0108,0.00407
2024-04-17 22:02:15,0.0147,0.0108,0.00407
2024-04-17 22:02:30,0.0147,0.0108,0.00407
2024-04-17 22:02:45,0.0176,0.0108,0.00704
2024-04-17 22:03:00,0.0206,0.0167,0.00704
2024-04-17 22:03:15,0.0233,0.0167,0.00704
2024-04-17 22:03:30,0.0233,0.0167,0.00704
2024-04-17 22:03:45,0.0262,0.0167,0.01000
2024-04-17 22:04:00,0.0292,0.0226,0.01000
2024-04-17 22:04:15,0.0319,0.0226,0.01000
2024-04-17 22:04:30,0.0319,0.0226,0.0122
2024-04-17 22:04:45,0.0341,0.0226,0.0122
2024-04-17 22:05:00,0.0351,0.0245,0.0122
2024-04-17 22:05:15,0.0356,0.0245,0.0122
2024-04-17 22:05:30,0.0356,0.0245,0.0122
