"Time","Total","Peers","Orderers"
2024-04-19 18:26:30,14.5,12.2,2.33
2024-04-19 18:26:45,41.5,35.2,6.25
2024-04-19 18:27:00,68.2,58.3,9.91
2024-04-19 18:27:15,95.9,82.1,13.8
2024-04-19 18:27:30,105,90.0,14.9
2024-04-19 18:27:45,105,89.9,15.0
2024-04-19 18:28:00,103,87.9,14.9
2024-04-19 18:28:15,100,85.6,14.7
2024-04-19 18:28:30,98.5,84.0,14.5
2024-04-19 18:28:45,99.4,84.7,14.7
2024-04-19 18:29:00,101,86.7,14.8
2024-04-19 18:29:15,102,87.1,14.7
2024-04-19 18:29:30,103,87.8,14.8
2024-04-19 18:29:45,103,88.1,14.7
2024-04-19 18:30:00,103,88.4,14.7
2024-04-19 18:30:15,100,85.8,14.7
2024-04-19 18:30:30,94.6,80.8,13.9
