"Time","Total","Peers","Orderers"
2024-04-19 18:26:30,0.00140,0.000698,0.000702
2024-04-19 18:26:45,0.00445,0.00357,0.000874
2024-04-19 18:27:00,0.00445,0.00357,0.000874
2024-04-19 18:27:15,0.0128,0.0119,0.000919
2024-04-19 18:27:30,0.0126,0.0118,0.000771
2024-04-19 18:27:45,0.0302,0.0285,0.00174
2024-04-19 18:28:00,0.0302,0.0285,0.00174
2024-04-19 18:28:15,0.0421,0.0403,0.00181
2024-04-19 18:28:30,0.0421,0.0403,0.00181
2024-04-19 18:28:45,0.0602,0.0572,0.00297
2024-04-19 18:29:00,0.0602,0.0572,0.00297
2024-04-19 18:29:15,0.0723,0.0693,0.00304
2024-04-19 18:29:30,0.0723,0.0693,0.00304
2024-04-19 18:29:45,0.0905,0.0863,0.00421
2024-04-19 18:30:00,0.0905,0.0863,0.00421
2024-04-19 18:30:15,0.102,0.0981,0.00428
2024-04-19 18:30:30,0.102,0.0981,0.00428
