"Time","All machines","machine69","machine70","machine77"
2024-04-19 18:26:30,0,0,1.01,0
2024-04-19 18:26:45,2.08,0,2.04,0
2024-04-19 18:27:00,4.17,1.07,4.04,0
2024-04-19 18:27:15,7.34,2.16,4.07,0
2024-04-19 18:27:30,6.40,2.13,3.09,0
2024-04-19 18:27:45,6.24,1.07,3.05,0
2024-04-19 18:28:00,7.34,1.06,2.11,0
2024-04-19 18:28:15,8.43,1.06,3.04,0
2024-04-19 18:28:30,9.35,1.07,3.05,0
2024-04-19 18:28:45,10.4,2.09,3.03,0
2024-04-19 18:29:00,12.7,6.52,4.04,0
2024-04-19 18:29:15,8.51,5.34,4.07,0
2024-04-19 18:29:30,7.46,4.30,5.04,0
2024-04-19 18:29:45,6.43,3.21,5.54,0
2024-04-19 18:30:00,2.14,3.20,6.10,0
2024-04-19 18:30:15,4.26,5.33,6.10,0
2024-04-19 18:30:30,6.37,5.39,5.12,0
