"Time","Total","Peers","Orderers"
2024-06-24 19:59:30,632,0.128,0.000555
2024-06-24 19:59:45,632,0.128,0.000555
2024-06-24 20:00:00,632,0.128,0.000558
2024-06-24 20:00:15,632,0.128,0.000558
2024-06-24 20:00:30,632,0.128,0.000558
2024-06-24 20:00:45,632,0.128,0.000558
2024-06-24 20:01:00,632,0.128,0.000558
2024-06-24 20:01:15,632,0.128,0.000584
2024-06-24 20:01:30,632,0.128,0.000584
2024-06-24 20:01:45,632,0.128,0.000584
2024-06-24 20:02:00,632,0.132,0.00183
2024-06-24 20:02:15,632,0.132,0.00206
2024-06-24 20:02:30,632,0.132,0.00206
2024-06-24 20:02:45,632,0.132,0.00206
2024-06-24 20:03:00,632,0.135,0.00351
2024-06-24 20:03:15,632,0.137,0.00373
2024-06-24 20:03:30,632,0.137,0.00373
2024-06-24 20:03:45,632,0.137,0.00373
2024-06-24 20:04:00,633,0.138,0.00517
2024-06-24 20:04:15,633,0.141,0.00540
2024-06-24 20:04:30,633,0.141,0.00540
2024-06-24 20:04:45,633,0.141,0.00540
2024-06-24 20:05:00,633,0.144,0.00684
2024-06-24 20:05:15,633,0.146,0.00706
2024-06-24 20:05:30,633,0.146,0.00706
2024-06-24 20:05:45,633,0.146,0.00706
2024-06-24 20:06:00,633,0.147,0.00727
2024-06-24 20:06:15,633,0.147,0.00727
2024-06-24 20:06:30,633,0.147,0.00727
