"Time","Total","Peers","Orderers","Couchsdb"
2024-06-24 19:59:30,73.0,7.32,6.65,5.29
2024-06-24 19:59:45,69.6,7.21,7.15,4.77
2024-06-24 20:00:00,69.8,7.27,7.26,5.00
2024-06-24 20:00:15,0,0,0,0
2024-06-24 20:00:30,0,0,0,0
2024-06-24 20:00:45,0,0,0,0
2024-06-24 20:01:00,0,0,0,0
2024-06-24 20:01:15,0,0,0,0
2024-06-24 20:01:30,44.5,3.59,3.63,2.40
2024-06-24 20:01:45,44.1,3.61,3.60,2.38
2024-06-24 20:02:00,44.2,3.57,3.64,2.41
2024-06-24 20:02:15,10.1,2.06,0,0
2024-06-24 20:02:30,10.6,2.28,0,0
2024-06-24 20:02:45,10.2,2.06,0,0
2024-06-24 20:03:00,10.7,2.33,0,0
2024-06-24 20:03:15,0,0,0,0
2024-06-24 20:03:30,157,15.6,13.6,9.25
2024-06-24 20:03:45,272,21.3,21.5,14.4
2024-06-24 20:04:00,278,21.7,23.8,14.1
2024-06-24 20:04:15,129,7.20,9.73,4.80
2024-06-24 20:04:30,20.2,0,2.39,0
2024-06-24 20:04:45,24.8,0,0,0
2024-06-24 20:05:00,108,0,0,0
2024-06-24 20:05:15,94.8,0,0,0
2024-06-24 20:05:30,61.2,0,0,0
2024-06-24 20:05:45,27.3,0,0,0
2024-06-24 20:06:00,245,3.61,10.8,10.7
2024-06-24 20:06:15,736,47.1,46.3,31.2
2024-06-24 20:06:30,742,46.9,47.0,31.3
