"Time","machine69","machine70","All Machines","machine77"
2024-06-24 19:59:30,270,236,742,236
2024-06-24 19:59:45,270,236,742,236
2024-06-24 20:00:00,270,236,742,236
2024-06-24 20:00:15,270,236,742,236
2024-06-24 20:00:30,270,236,742,236
2024-06-24 20:00:45,270,236,742,236
2024-06-24 20:01:00,270,236,742,236
2024-06-24 20:01:15,271,236,742,236
2024-06-24 20:01:30,271,236,742,236
2024-06-24 20:01:45,271,236,742,236
2024-06-24 20:02:00,271,236,743,236
2024-06-24 20:02:15,271,236,743,236
2024-06-24 20:02:30,271,236,743,236
2024-06-24 20:02:45,271,236,743,236
2024-06-24 20:03:00,271,236,743,236
2024-06-24 20:03:15,271,236,743,236
2024-06-24 20:03:30,271,236,743,236
2024-06-24 20:03:45,271,236,743,236
2024-06-24 20:04:00,271,236,743,236
2024-06-24 20:04:15,271,236,744,236
2024-06-24 20:04:30,271,236,744,236
2024-06-24 20:04:45,271,236,744,236
2024-06-24 20:05:00,271,236,744,236
2024-06-24 20:05:15,271,236,744,236
2024-06-24 20:05:30,271,236,744,236
2024-06-24 20:05:45,271,236,744,236
2024-06-24 20:06:00,271,236,744,236
2024-06-24 20:06:15,271,236,744,236
2024-06-24 20:06:30,271,236,744,236
