"Time","All machines","machine69","machine70","machine77"
2024-06-24 19:59:30,8925831,3012443,2956694,2956694
2024-06-24 19:59:45,8925831,3012443,2956694,2956694
2024-06-24 20:00:00,8925831,3012443,2956694,2956694
2024-06-24 20:00:15,8925831,3012443,2956694,2956694
2024-06-24 20:00:30,8925831,3012443,2956694,2956694
2024-06-24 20:00:45,8925831,3012443,2956694,2956694
2024-06-24 20:01:00,8925831,3012443,2956694,2956694
2024-06-24 20:01:15,8925831,3012443,2956694,2956694
2024-06-24 20:01:30,8925868,3012480,2956694,2956694
2024-06-24 20:01:45,8925868,3012480,2956694,2956694
2024-06-24 20:02:00,8925868,3012480,2956694,2956694
2024-06-24 20:02:15,8925877,3012489,2956694,2956694
2024-06-24 20:02:30,8925877,3012489,2956694,2956694
2024-06-24 20:02:45,8925877,3012489,2956694,2956694
2024-06-24 20:03:00,8925877,3012489,2956694,2956694
2024-06-24 20:03:15,8925877,3012489,2956694,2956694
2024-06-24 20:03:30,8926005,3012489,2956758,2956758
2024-06-24 20:03:45,8926121,3012557,2956782,2956766
2024-06-24 20:04:00,8926130,3012557,2956782,2956782
2024-06-24 20:04:15,8926130,3012566,2956782,2956782
2024-06-24 20:04:30,8926130,3012566,2956782,2956782
2024-06-24 20:04:45,8926163,3012599,2956782,2956782
2024-06-24 20:05:00,8926221,3012599,2956811,2956811
2024-06-24 20:05:15,8926221,3012599,2956811,2956811
2024-06-24 20:05:30,8926244,3012622,2956811,2956811
2024-06-24 20:05:45,8926244,3012622,2956811,2956811
2024-06-24 20:06:00,8926426,3012622,2956811,2956811
2024-06-24 20:06:15,8926842,3013250,2956796,2956796
2024-06-24 20:06:30,8926842,3013250,2956796,2956796
