"Time","Total","Peers","Orderers","Couchsdb"
2024-06-24 19:59:30,4.74,2.32,0,0
2024-06-24 19:59:45,4.28,2.08,0,0
2024-06-24 20:00:00,2.25,2.25,0,0
2024-06-24 20:00:15,48.9,0,0,1.06
2024-06-24 20:00:30,45.6,0,0,1.16
2024-06-24 20:00:45,50.2,0,0,1.04
2024-06-24 20:01:00,28.2,0,0,0
2024-06-24 20:01:15,6.28,0,4.14,0
2024-06-24 20:01:30,9.91,0,4.55,0
2024-06-24 20:01:45,8.56,0,5.29,0
2024-06-24 20:02:00,12.2,0,5.80,0
2024-06-24 20:02:15,24.3,0,1.05,0
2024-06-24 20:02:30,20.6,0,1.13,0
2024-06-24 20:02:45,19.6,0,0,0
2024-06-24 20:03:00,172,0,0,0
2024-06-24 20:03:15,145,0,0,0
2024-06-24 20:03:30,155,0,0,0
2024-06-24 20:03:45,19.3,2.06,0,0
2024-06-24 20:04:00,18.9,2.33,0,0
2024-06-24 20:04:15,17.4,3.14,0,0
2024-06-24 20:04:30,12.9,3.40,0,0
2024-06-24 20:04:45,18.0,4.20,1.04,0
2024-06-24 20:05:00,18.7,4.59,1.14,0
2024-06-24 20:05:15,13.7,3.17,1.06,0
2024-06-24 20:05:30,2.14,0,0,0
2024-06-24 20:05:45,50.4,0,1.05,0
2024-06-24 20:06:00,55.4,1.14,1.15,0
2024-06-24 20:06:15,231,179,1.04,0
2024-06-24 20:06:30,300,184,0,0
