"Time","Total","Peers","Orderers"
2024-04-19 19:35:00,0.00271,0.00137,0.00134
2024-04-19 19:35:15,0.00271,0.00137,0.00134
2024-04-19 19:35:30,0.0366,0.0328,0.00379
2024-04-19 19:35:45,0.0366,0.0328,0.00379
2024-04-19 19:36:00,0.0531,0.0489,0.00422
2024-04-19 19:36:15,0.0531,0.0489,0.00422
2024-04-19 19:36:30,0.122,0.113,0.00940
2024-04-19 19:36:45,0.122,0.113,0.00940
2024-04-19 19:37:00,0.139,0.129,0.00982
2024-04-19 19:37:15,0.139,0.129,0.00982
2024-04-19 19:37:30,0.208,0.193,0.0154
2024-04-19 19:37:45,0.208,0.193,0.0154
2024-04-19 19:38:00,0.225,0.209,0.0158
2024-04-19 19:38:15,0.225,0.209,0.0158
2024-04-19 19:38:30,0.293,0.271,0.0213
2024-04-19 19:38:45,0.293,0.271,0.0213
2024-04-19 19:39:00,0.309,0.288,0.0217
