"Time","All machines","machine69","machine70","machine77"
2024-04-19 19:35:00,87512,31806,28933,24481
2024-04-19 19:35:15,195389,80605,60546,55965
2024-04-19 19:35:30,310329,130646,94328,85572
2024-04-19 19:35:45,417754,179792,123202,117405
2024-04-19 19:36:00,428196,187506,123735,119767
2024-04-19 19:36:15,428795,187888,123301,119993
2024-04-19 19:36:30,430401,187249,123156,119720
2024-04-19 19:36:45,426017,186526,122826,119448
2024-04-19 19:37:00,428605,186299,122253,119708
2024-04-19 19:37:15,427133,186957,123241,119917
2024-04-19 19:37:30,422490,186200,122301,119763
2024-04-19 19:37:45,429406,186548,122907,119982
2024-04-19 19:38:00,425988,185869,122585,119613
2024-04-19 19:38:15,424100,184920,120262,119717
2024-04-19 19:38:30,426247,183827,121596,119596
2024-04-19 19:38:45,423241,184195,122444,119863
2024-04-19 19:39:00,377131,161127,105660,105320
