"Time","All machines","machine69","machine70","machine77"
2024-04-19 19:35:00,0,0,0,0
2024-04-19 19:35:15,0,1,0,0
2024-04-19 19:35:30,0,0,0,0
2024-04-19 19:35:45,1,1,2,0
2024-04-19 19:36:00,2,1,0,0
2024-04-19 19:36:15,3,2,1,0
2024-04-19 19:36:30,0,1,0,0
2024-04-19 19:36:45,0,0,0,0
2024-04-19 19:37:00,2,2,2,0
2024-04-19 19:37:15,0,0,1,0
2024-04-19 19:37:30,1,2,0,0
2024-04-19 19:37:45,2,1,1,0
2024-04-19 19:38:00,0,0,1,0
2024-04-19 19:38:15,0,1,0,0
2024-04-19 19:38:30,20,1,0,0
2024-04-19 19:38:45,3,0,1,0
2024-04-19 19:39:00,0,0,0,0
