"Time","All machines","machine69","machine70","machine77"
2024-04-19 19:35:00,2.54,2.15,1.37,1.59
2024-04-19 19:35:15,2.87,2.31,1.57,1.78
2024-04-19 19:35:30,3.14,2.54,1.75,2.01
2024-04-19 19:35:45,3.25,2.55,1.77,2.14
2024-04-19 19:36:00,3.51,2.76,1.97,2.35
2024-04-19 19:36:15,3.80,2.92,2.16,2.52
2024-04-19 19:36:30,3.37,2.18,2.15,2.43
2024-04-19 19:36:45,3.69,2.36,2.37,2.66
2024-04-19 19:37:00,4.03,2.60,2.56,2.91
2024-04-19 19:37:15,4.12,2.60,2.59,2.99
2024-04-19 19:37:30,4.38,2.75,2.81,3.19
2024-04-19 19:37:45,4.71,2.91,3.02,3.44
2024-04-19 19:38:00,4.74,2.95,3.10,3.43
2024-04-19 19:38:15,5.05,3.05,3.36,3.68
2024-04-19 19:38:30,5.38,3.20,3.55,3.95
2024-04-19 19:38:45,5.35,3.21,3.60,3.93
2024-04-19 19:39:00,5.41,3.27,3.57,3.94
