"Time","All machines","machine69","machine70","machine77"
2024-04-19 17:37:45,475879190,243365211,221060494,11453056
2024-04-19 17:38:00,475885024,243366496,221061819,11457200
2024-04-19 17:38:15,475892343,243367884,221063214,11460550
2024-04-19 17:38:30,475897465,243369148,221064304,11464427
2024-04-19 17:38:45,475903884,243370308,221065562,11468051
2024-04-19 17:39:00,475909581,243371558,221066917,11471414
2024-04-19 17:39:15,475916110,243372765,221068288,11474977
2024-04-19 17:39:30,475922136,243374015,221069574,11478492
2024-04-19 17:39:45,475928460,243375544,221070926,11482121
2024-04-19 17:40:00,475934566,243376515,221072105,11485355
2024-04-19 17:40:15,475940179,243377762,221073430,11489045
2024-04-19 17:40:30,475946171,243379077,221074597,11492367
2024-04-19 17:40:45,475952311,243380120,221075835,11496247
2024-04-19 17:41:00,475957627,243381191,221077098,11499560
2024-04-19 17:41:15,475964001,243382789,221078446,11503236
2024-04-19 17:41:30,475969936,243383860,221079541,11506528
2024-04-19 17:41:45,475975331,243384959,221080565,11509789
