"Time","Total","Peers","Orderers","Couchsdb"
2024-04-19 17:37:45,30053,25287,4592,174
2024-04-19 17:38:00,134384,109067,18834,6482
2024-04-19 17:38:15,233106,187952,32581,12573
2024-04-19 17:38:30,319438,256747,45536,17155
2024-04-19 17:38:45,377155,302187,54278,20689
2024-04-19 17:39:00,361629,290371,51652,19606
2024-04-19 17:39:15,365913,294415,51813,19685
2024-04-19 17:39:30,364361,292892,51411,20059
2024-04-19 17:39:45,364143,292580,51402,20161
2024-04-19 17:40:00,362166,290499,51508,20160
2024-04-19 17:40:15,361123,290559,50465,20099
2024-04-19 17:40:30,360564,289413,51227,19923
2024-04-19 17:40:45,361537,291041,50779,19716
2024-04-19 17:41:00,360322,289628,51325,19369
2024-04-19 17:41:15,359239,288031,51736,19472
2024-04-19 17:41:30,360910,289935,51767,19207
2024-04-19 17:41:45,347090,278384,49971,18735
