"Time","All machines","machine69","machine70","machine77"
2024-04-19 17:37:45,0,0,0,0
2024-04-19 17:38:00,1.07,2.13,0,0
2024-04-19 17:38:15,5.31,3.19,0,0
2024-04-19 17:38:30,7.35,3.21,1.03,0
2024-04-19 17:38:45,10.5,6.44,1.05,0
2024-04-19 17:39:00,9.74,7.40,3.04,0
2024-04-19 17:39:15,7.42,7.51,4.01,0
2024-04-19 17:39:30,32.3,12.8,3.03,0
2024-04-19 17:39:45,31.4,10.8,5.06,0
2024-04-19 17:40:00,30.0,7.58,3.00,0
2024-04-19 17:40:15,23.1,4.28,3.03,0
2024-04-19 17:40:30,3.15,2.18,3.02,0
2024-04-19 17:40:45,2.07,1.07,1.01,0
2024-04-19 17:41:00,1.06,1.09,0,0
2024-04-19 17:41:15,4.14,0,3.04,0
2024-04-19 17:41:30,8.45,3.25,3.03,0
2024-04-19 17:41:45,8.36,3.20,4.03,0
