"Time","All machines","machine69","machine70","machine77"
2024-04-19 17:37:45,874895704,532575449,315983686,26325449
2024-04-19 17:38:00,874994956,532622237,316018079,26356812
2024-04-19 17:38:15,875086086,532659199,316039906,26379860
2024-04-19 17:38:30,875174085,532701062,316070854,26406119
2024-04-19 17:38:45,875266608,532741515,316094739,26430823
2024-04-19 17:39:00,875358732,532784414,316124853,26455932
2024-04-19 17:39:15,875453010,532822051,316151325,26480070
2024-04-19 17:39:30,875542848,532862110,316176558,26504323
2024-04-19 17:39:45,875631645,532901401,316202672,26529914
2024-04-19 17:40:00,875728721,532940896,316224733,26554716
2024-04-19 17:40:15,875815846,532981209,316255338,26578147
2024-04-19 17:40:30,875901768,533021428,316281183,26603648
2024-04-19 17:40:45,875995681,533061250,316303002,26628466
2024-04-19 17:41:00,876086223,533099621,316332646,26652855
2024-04-19 17:41:15,876177243,533141789,316359413,26677825
2024-04-19 17:41:30,876269321,533180156,316384939,26702448
2024-04-19 17:41:45,876346787,533217886,316403959,26724738
