"Time","All machines","machine69","machine70","machine77"
2024-04-19 17:37:45,30053,5754,6815,5700
2024-04-19 17:38:00,134384,55011,41461,38453
2024-04-19 17:38:15,233106,99283,63934,64451
2024-04-19 17:38:30,319438,137778,98402,88936
2024-04-19 17:38:45,377155,165046,108723,104271
2024-04-19 17:39:00,361629,159323,105947,99233
2024-04-19 17:39:15,365913,160024,105288,99049
2024-04-19 17:39:30,364361,160813,104921,98678
2024-04-19 17:39:45,364143,160740,104526,98706
2024-04-19 17:40:00,362166,158049,101241,99432
2024-04-19 17:40:15,361123,159269,103638,99016
2024-04-19 17:40:30,360564,159453,104115,99231
2024-04-19 17:40:45,361537,159399,104114,99119
2024-04-19 17:41:00,360322,159640,104302,98728
2024-04-19 17:41:15,359239,159972,104452,98905
2024-04-19 17:41:30,360910,159766,104649,99139
2024-04-19 17:41:45,347090,156405,96453,96071
