"Time","All machines","machine69","machine70","machine77"
2024-04-19 17:37:45,0.657,0.200,0.169,0.252
2024-04-19 17:38:00,0.797,0.273,0.236,0.290
2024-04-19 17:38:15,0.911,0.309,0.279,0.326
2024-04-19 17:38:30,0.953,0.318,0.275,0.359
2024-04-19 17:38:45,1.03,0.339,0.296,0.380
2024-04-19 17:39:00,1.11,0.358,0.333,0.414
2024-04-19 17:39:15,1.12,0.360,0.363,0.409
2024-04-19 17:39:30,1.18,0.390,0.370,0.434
2024-04-19 17:39:45,1.29,0.416,0.402,0.473
2024-04-19 17:40:00,1.29,0.408,0.411,0.473
2024-04-19 17:40:15,1.36,0.416,0.441,0.500
2024-04-19 17:40:30,1.47,0.457,0.472,0.541
2024-04-19 17:40:45,1.47,0.438,0.480,0.548
2024-04-19 17:41:00,1.59,0.485,0.522,0.585
2024-04-19 17:41:15,1.66,0.500,0.552,0.623
2024-04-19 17:41:30,1.69,0.496,0.563,0.632
2024-04-19 17:41:45,1.75,0.519,0.571,0.650
