"Time","Total","Peers","Orderers"
2024-04-19 17:37:45,12.4,10.3,2.07
2024-04-19 17:38:00,36.8,31.3,5.49
2024-04-19 17:38:15,61.3,52.6,8.61
2024-04-19 17:38:30,87.9,76.2,11.8
2024-04-19 17:38:45,102,88.9,13.3
2024-04-19 17:39:00,99.4,87.0,12.5
2024-04-19 17:39:15,100,87.8,12.5
2024-04-19 17:39:30,101,88.5,12.5
2024-04-19 17:39:45,102,89.4,12.7
2024-04-19 17:40:00,104,91.3,12.8
2024-04-19 17:40:15,102,89.5,12.8
2024-04-19 17:40:30,101,88.5,12.5
2024-04-19 17:40:45,100,87.6,12.6
2024-04-19 17:41:00,98.5,85.9,12.6
2024-04-19 17:41:15,98.4,85.9,12.5
2024-04-19 17:41:30,98.3,85.7,12.5
2024-04-19 17:41:45,92.7,80.9,11.9
