"Time","Total","Peers","Orderers"
2024-04-19 17:37:45,0.000660,0.000340,0.000320
2024-04-19 17:38:00,0.000660,0.000340,0.000320
2024-04-19 17:38:15,0.00461,0.00426,0.000343
2024-04-19 17:38:30,0.0138,0.0126,0.00121
2024-04-19 17:38:45,0.0184,0.0171,0.00127
2024-04-19 17:39:00,0.0184,0.0171,0.00127
2024-04-19 17:39:15,0.0304,0.0290,0.00134
2024-04-19 17:39:30,0.0442,0.0418,0.00243
2024-04-19 17:39:45,0.0495,0.0470,0.00250
2024-04-19 17:40:00,0.0495,0.0470,0.00250
2024-04-19 17:40:15,0.0615,0.0589,0.00257
2024-04-19 17:40:30,0.0745,0.0709,0.00367
2024-04-19 17:40:45,0.0798,0.0760,0.00373
2024-04-19 17:41:00,0.0798,0.0760,0.00373
2024-04-19 17:41:15,0.0918,0.0880,0.00381
2024-04-19 17:41:30,0.0929,0.0880,0.00491
2024-04-19 17:41:45,0.110,0.105,0.00498
