"Time","All machines","machine69","machine70"
2024-04-18 09:36:15,0.0357,0.0245,0.0122
2024-04-18 09:36:30,0.0357,0.0245,0.0122
2024-04-18 09:36:45,0.0360,0.0252,0.0122
2024-04-18 09:37:00,0.0363,0.0252,0.0122
2024-04-18 09:37:15,0.0241,0.000669,0.0125
2024-04-18 09:37:30,0.000669,0.000693,0.000323
2024-04-18 09:37:45,0.000992,0.000693,0.000323
2024-04-18 09:38:00,0.00100,0.000693,0.000335
2024-04-18 09:38:15,0.00100,0.000693,0.000335
2024-04-18 09:38:30,0.00202,0.000693,0.000335
2024-04-18 09:38:45,0.00323,0.00272,0.000335
2024-04-18 09:39:00,0.00582,0.00272,0.00293
2024-04-18 09:39:15,0.00582,0.00272,0.00293
2024-04-18 09:39:30,0.00879,0.00867,0.00293
2024-04-18 09:39:45,0.0115,0.00867,0.00293
2024-04-18 09:40:00,0.0145,0.00867,0.00293
2024-04-18 09:40:15,0.0145,0.00867,0.00588
2024-04-18 09:40:30,0.0174,0.0146,0.00588
2024-04-18 09:40:45,0.0201,0.0146,0.00588
2024-04-18 09:41:00,0.0231,0.0146,0.00588
2024-04-18 09:41:15,0.0231,0.0146,0.00883
2024-04-18 09:41:30,0.0231,0.0146,0.00883
2024-04-18 09:41:45,0.0287,0.0205,0.00883
2024-04-18 09:42:00,0.0317,0.0205,0.0118
2024-04-18 09:42:15,0.0317,0.0205,0.0118
