"Time","All machines","machine69","machine70","machine77"
2024-04-19 11:43:15,27394873,21420681,5904332,69860
2024-04-19 11:43:30,27394873,21420681,5904332,69860
2024-04-19 11:43:45,27394873,21420682,5904332,69860
2024-04-19 11:44:00,27394898,21420705,5904332,69860
2024-04-19 11:44:15,27394903,21420711,5904332,69860
2024-04-19 11:44:30,27394918,21420726,5904332,69860
2024-04-19 11:44:45,27394918,21420726,5904332,69860
2024-04-19 11:45:00,27394918,21420726,5904332,69860
2024-04-19 11:45:15,27394978,21420786,5904332,69860
2024-04-19 11:45:30,27395125,21420933,5904332,69860
2024-04-19 11:45:45,27395174,21420982,5904332,69860
2024-04-19 11:46:00,27395320,21421128,5904332,69860
2024-04-19 11:46:15,27395343,21421149,5904332,69860
2024-04-19 11:46:30,27395488,21421296,5904332,69860
2024-04-19 11:46:45,27395705,21421513,5904332,69860
2024-04-19 11:47:00,27395941,21421749,5904332,69860
2024-04-19 11:47:15,27396026,21421834,5904332,69860
