"Time","Total","Peers","Orderers"
2024-04-19 11:43:15,0.00204,0.00105,0.000992
2024-04-19 11:43:30,0.00205,0.00106,0.000992
2024-04-19 11:43:45,0.00205,0.00106,0.000992
2024-04-19 11:44:00,0.00205,0.00106,0.000992
2024-04-19 11:44:15,0.00205,0.00106,0.000992
2024-04-19 11:44:30,0.0162,0.0139,0.00231
2024-04-19 11:44:45,0.0162,0.0139,0.00231
2024-04-19 11:45:00,0.0501,0.0476,0.00250
2024-04-19 11:45:15,0.0501,0.0476,0.00250
2024-04-19 11:45:30,0.0861,0.0800,0.00615
2024-04-19 11:45:45,0.0861,0.0800,0.00615
2024-04-19 11:46:00,0.124,0.117,0.00637
2024-04-19 11:46:15,0.127,0.117,0.00981
2024-04-19 11:46:30,0.160,0.150,0.0100
2024-04-19 11:46:45,0.160,0.150,0.0100
2024-04-19 11:47:00,0.197,0.187,0.0102
2024-04-19 11:47:15,0.201,0.187,0.0137
2024-04-19 11:47:30,0.233,0.219,0.0139
2024-04-19 11:47:45,0.233,0.219,0.0139
