"Time","Total","Peers","Orderers"
2024-04-19 11:43:15,0.000652,0.000336,0.000317
2024-04-19 11:43:30,0.000656,0.000340,0.000317
2024-04-19 11:43:45,0.000656,0.000340,0.000317
2024-04-19 11:44:00,0.000656,0.000340,0.000317
2024-04-19 11:44:15,0.000656,0.000340,0.000317
2024-04-19 11:44:30,0.00519,0.00445,0.000736
2024-04-19 11:44:45,0.00519,0.00445,0.000736
2024-04-19 11:45:00,0.0160,0.0152,0.000797
2024-04-19 11:45:15,0.0160,0.0152,0.000797
2024-04-19 11:45:30,0.0275,0.0255,0.00196
2024-04-19 11:45:45,0.0275,0.0255,0.00196
2024-04-19 11:46:00,0.0395,0.0374,0.00203
2024-04-19 11:46:15,0.0406,0.0374,0.00313
2024-04-19 11:46:30,0.0510,0.0478,0.00320
2024-04-19 11:46:45,0.0510,0.0478,0.00320
2024-04-19 11:47:00,0.0630,0.0597,0.00327
2024-04-19 11:47:15,0.0641,0.0597,0.00436
2024-04-19 11:47:30,0.0745,0.0700,0.00443
2024-04-19 11:47:45,0.0745,0.0700,0.00443
