"Time","All machines","machine69","machine70","machine77"
2024-04-19 11:43:15,832270618,513581822,303364456,15324625
2024-04-19 11:43:30,832274741,513583198,303365283,15325996
2024-04-19 11:43:45,832278932,513584666,303366670,15327515
2024-04-19 11:44:00,832317208,513600462,303381826,15335771
2024-04-19 11:44:15,832387270,513635310,303400833,15349714
2024-04-19 11:44:30,832456670,513667851,303423336,15364201
2024-04-19 11:44:45,832525226,513700219,303442764,15377830
2024-04-19 11:45:00,832589166,513733663,303464478,15391593
2024-04-19 11:45:15,832661243,513767776,303489217,15406209
2024-04-19 11:45:30,832733817,513801707,303511263,15419571
2024-04-19 11:45:45,832800857,513832744,303532747,15433242
2024-04-19 11:46:00,832866306,513865997,303554514,15447906
2024-04-19 11:46:15,832936477,513899498,303573848,15461797
2024-04-19 11:46:30,833003688,513934230,303596233,15475268
2024-04-19 11:46:45,833069703,513967416,303615437,15489123
2024-04-19 11:47:00,833140150,514000698,303638619,15502578
2024-04-19 11:47:15,833209514,514033581,303659290,15515763
