"Time","Total","Peers","Orderers","Couchsdb"
2024-04-19 11:43:15,15789,13117,2657,14.9
2024-04-19 11:43:30,15884,13219,2651,13.7
2024-04-19 11:43:45,15915,13255,2660,0
2024-04-19 11:44:00,53217,41986,9530,1701
2024-04-19 11:44:15,123915,95627,22290,5998
2024-04-19 11:44:30,196340,151454,34245,10641
2024-04-19 11:44:45,266486,204741,46595,15150
2024-04-19 11:45:00,274272,211536,47006,15730
2024-04-19 11:45:15,273917,211289,46328,16300
2024-04-19 11:45:30,274666,212140,46202,16323
2024-04-19 11:45:45,274885,212834,45673,16378
2024-04-19 11:46:00,275239,213123,45682,16434
2024-04-19 11:46:15,273378,211520,45644,16215
2024-04-19 11:46:30,271910,210101,45576,16233
2024-04-19 11:46:45,271864,210303,45386,16175
2024-04-19 11:47:00,272022,210627,45384,16011
2024-04-19 11:47:15,271168,209824,45277,16067
