"Time","All machines","machine69","machine70","machine77"
2024-07-31 20:31:45,4.21,1.82,1.20,1.17
2024-07-31 20:32:00,4.16,1.82,1.23,1.17
2024-07-31 20:32:15,4.19,1.82,1.23,1.19
2024-07-31 20:32:30,4.40,1.84,1.26,1.19
2024-07-31 20:32:45,4.58,1.84,1.32,1.33
2024-07-31 20:33:00,4.64,1.84,1.30,1.33
2024-07-31 20:33:15,4.61,1.84,1.30,1.37
2024-07-31 20:33:30,4.60,1.99,1.39,1.37
2024-07-31 20:33:45,4.93,1.99,1.34,1.39
2024-07-31 20:34:00,4.75,1.99,1.39,1.39
2024-07-31 20:34:15,4.99,1.99,1.46,1.46
2024-07-31 20:34:30,5.03,2.15,1.39,1.46
2024-07-31 20:34:45,5.04,2.15,1.45,1.50
2024-07-31 20:35:00,5.17,2.15,1.53,1.50
2024-07-31 20:35:15,5.44,2.15,1.60,1.56
2024-07-31 20:35:30,5.20,2.23,1.60,1.56
2024-07-31 20:35:45,5.40,2.23,1.65,1.58
2024-07-31 20:36:00,5.54,2.23,1.65,1.58
2024-07-31 20:36:15,5.53,2.23,1.66,1.67
2024-07-31 20:36:30,5.49,2.25,1.67,1.67
2024-07-31 20:36:45,5.62,2.25,1.68,1.68
2024-07-31 20:37:00,5.41,2.25,1.69,1.68
2024-07-31 20:37:15,5.40,2.25,1.66,1.66
