"Time","All machines","machine69","machine70","machine77"
2024-07-31 20:31:45,0.000473,0.000160,0.000156,0.000156
2024-07-31 20:32:00,0.000473,0.000160,0.000156,0.000156
2024-07-31 20:32:15,0.000530,0.000160,0.000156,0.000156
2024-07-31 20:32:30,0.000645,0.000217,0.000214,0.000156
2024-07-31 20:32:45,0.000645,0.000217,0.000214,0.000214
2024-07-31 20:33:00,0.000645,0.000217,0.000214,0.000214
2024-07-31 20:33:15,0.00151,0.000217,0.00108,0.000214
2024-07-31 20:33:30,0.00324,0.00109,0.00108,0.000214
2024-07-31 20:33:45,0.00324,0.00109,0.00108,0.00108
2024-07-31 20:34:00,0.00324,0.00109,0.00108,0.00108
2024-07-31 20:34:15,0.00411,0.00109,0.00193,0.00108
2024-07-31 20:34:30,0.00582,0.00196,0.00193,0.00108
2024-07-31 20:34:45,0.00582,0.00196,0.00193,0.00193
2024-07-31 20:35:00,0.00582,0.00196,0.00193,0.00193
2024-07-31 20:35:15,0.00669,0.00196,0.00279,0.00193
2024-07-31 20:35:30,0.00840,0.00282,0.00279,0.00193
2024-07-31 20:35:45,0.00840,0.00282,0.00279,0.00279
2024-07-31 20:36:00,0.00840,0.00282,0.00279,0.00279
2024-07-31 20:36:15,0.00840,0.00282,0.00360,0.00279
2024-07-31 20:36:30,0.0109,0.00365,0.00360,0.00279
2024-07-31 20:36:45,0.0109,0.00365,0.00360,0.00360
2024-07-31 20:37:00,0.0109,0.00365,0.00360,0.00360
2024-07-31 20:37:15,0.0109,0.00365,0.00360,0.00360
