"Time","Total","Peers","Orderers"
2024-07-31 20:31:45,0.698,0.154,0.000637
2024-07-31 20:32:00,0.698,0.154,0.000637
2024-07-31 20:32:15,0.698,0.154,0.000706
2024-07-31 20:32:30,0.699,0.154,0.000721
2024-07-31 20:32:45,0.699,0.154,0.000721
2024-07-31 20:33:00,0.699,0.154,0.000721
2024-07-31 20:33:15,0.700,0.154,0.00181
2024-07-31 20:33:30,0.705,0.160,0.00194
2024-07-31 20:33:45,0.705,0.160,0.00194
2024-07-31 20:34:00,0.705,0.160,0.00194
2024-07-31 20:34:15,0.707,0.161,0.00194
2024-07-31 20:34:30,0.712,0.165,0.00318
2024-07-31 20:34:45,0.712,0.165,0.00318
2024-07-31 20:35:00,0.712,0.165,0.00318
2024-07-31 20:35:15,0.714,0.167,0.00318
2024-07-31 20:35:30,0.719,0.170,0.00442
2024-07-31 20:35:45,0.719,0.170,0.00442
2024-07-31 20:36:00,0.719,0.170,0.00442
2024-07-31 20:36:15,0.721,0.172,0.00546
2024-07-31 20:36:30,0.725,0.175,0.00560
2024-07-31 20:36:45,0.725,0.175,0.00560
2024-07-31 20:37:00,0.725,0.175,0.00560
2024-07-31 20:37:15,0.725,0.175,0.00560
