"Time","machine69","machine70","All Machines","machine77"
2024-07-31 11:18:00,0.580,0.295,0.585,0.147
2024-07-31 11:18:15,0.580,0.295,0.585,0.147
2024-07-31 11:18:30,0.580,0.295,0.585,0.147
2024-07-31 11:18:45,0.580,0.295,0.586,0.148
2024-07-31 11:19:00,0.580,0.295,0.586,0.148
2024-07-31 11:19:15,0.580,0.295,0.586,0.148
2024-07-31 11:19:30,0.581,0.295,0.589,0.148
2024-07-31 11:19:45,0.581,0.299,0.592,0.149
2024-07-31 11:20:00,0.581,0.299,0.592,0.149
2024-07-31 11:20:15,0.581,0.299,0.592,0.149
2024-07-31 11:20:30,0.587,0.299,0.592,0.149
2024-07-31 11:20:45,0.587,0.302,0.598,0.151
2024-07-31 11:21:00,0.587,0.302,0.598,0.151
2024-07-31 11:21:15,0.587,0.302,0.598,0.151
2024-07-31 11:21:30,0.593,0.302,0.600,0.151
2024-07-31 11:21:45,0.593,0.305,0.605,0.153
2024-07-31 11:22:00,0.593,0.305,0.605,0.153
2024-07-31 11:22:15,0.593,0.305,0.605,0.153
2024-07-31 11:22:30,0.598,0.305,0.606,0.153
2024-07-31 11:22:45,0.598,0.308,0.610,0.154
2024-07-31 11:23:00,0.598,0.308,0.610,0.154
2024-07-31 11:23:15,0.598,0.308,0.610,0.154
2024-07-31 11:23:30,0.604,0.308,0.610,0.154
