"Time","Total","Peers","Orderers"
2024-07-31 11:18:00,0.585,0.131,0.000558
2024-07-31 11:18:15,0.585,0.131,0.000558
2024-07-31 11:18:30,0.585,0.131,0.000558
2024-07-31 11:18:45,0.586,0.131,0.000704
2024-07-31 11:19:00,0.586,0.131,0.000704
2024-07-31 11:19:15,0.586,0.131,0.000704
2024-07-31 11:19:30,0.589,0.134,0.000704
2024-07-31 11:19:45,0.592,0.136,0.00238
2024-07-31 11:20:00,0.592,0.136,0.00238
2024-07-31 11:20:15,0.592,0.136,0.00238
2024-07-31 11:20:30,0.592,0.136,0.00238
2024-07-31 11:20:45,0.598,0.141,0.00405
2024-07-31 11:21:00,0.598,0.141,0.00405
2024-07-31 11:21:15,0.598,0.141,0.00405
2024-07-31 11:21:30,0.600,0.142,0.00405
2024-07-31 11:21:45,0.605,0.145,0.00572
2024-07-31 11:22:00,0.605,0.145,0.00572
2024-07-31 11:22:15,0.605,0.145,0.00572
2024-07-31 11:22:30,0.606,0.146,0.00572
2024-07-31 11:22:45,0.610,0.149,0.00727
2024-07-31 11:23:00,0.610,0.149,0.00727
2024-07-31 11:23:15,0.610,0.149,0.00727
2024-07-31 11:23:30,0.610,0.149,0.00727
