"Time","Total","Peers","Orderers"
2024-08-01 17:27:00,0.708,0.154,0.000645
2024-08-01 17:27:15,0.708,0.154,0.000652
2024-08-01 17:27:30,0.708,0.154,0.000652
2024-08-01 17:27:45,0.708,0.154,0.000652
2024-08-01 17:28:00,0.710,0.155,0.000710
2024-08-01 17:28:15,0.714,0.158,0.00171
2024-08-01 17:28:30,0.714,0.158,0.00171
2024-08-01 17:28:45,0.714,0.158,0.00171
2024-08-01 17:29:00,0.716,0.160,0.00171
2024-08-01 17:29:15,0.721,0.164,0.00293
2024-08-01 17:29:30,0.721,0.164,0.00293
2024-08-01 17:29:45,0.721,0.164,0.00293
2024-08-01 17:30:00,0.724,0.167,0.00293
2024-08-01 17:30:15,0.727,0.169,0.00416
2024-08-01 17:30:30,0.727,0.169,0.00416
2024-08-01 17:30:45,0.727,0.169,0.00416
2024-08-01 17:31:00,0.727,0.169,0.00416
2024-08-01 17:31:15,0.734,0.175,0.00539
2024-08-01 17:31:30,0.734,0.175,0.00539
2024-08-01 17:31:45,0.734,0.175,0.00539
2024-08-01 17:32:00,0.734,0.175,0.00539
