"Time","machine69","machine70","All Machines","machine77"
2024-07-31 18:05:30,0.585,0.298,0.591,0.149
2024-07-31 18:05:45,0.585,0.298,0.591,0.149
2024-07-31 18:06:00,0.585,0.298,0.591,0.149
2024-07-31 18:06:15,0.585,0.298,0.591,0.149
2024-07-31 18:06:30,0.590,0.298,0.597,0.149
2024-07-31 18:06:45,0.590,0.302,0.597,0.151
2024-07-31 18:07:00,0.590,0.302,0.597,0.151
2024-07-31 18:07:15,0.590,0.302,0.597,0.151
2024-07-31 18:07:30,0.596,0.302,0.603,0.151
2024-07-31 18:07:45,0.596,0.305,0.603,0.153
2024-07-31 18:08:00,0.596,0.305,0.603,0.153
2024-07-31 18:08:15,0.596,0.308,0.603,0.153
2024-07-31 18:08:30,0.602,0.308,0.609,0.153
2024-07-31 18:08:45,0.602,0.308,0.609,0.154
2024-07-31 18:09:00,0.602,0.308,0.609,0.154
2024-07-31 18:09:15,0.602,0.311,0.609,0.154
2024-07-31 18:09:30,0.608,0.311,0.615,0.154
2024-07-31 18:09:45,0.608,0.312,0.615,0.156
2024-07-31 18:10:00,0.608,0.312,0.615,0.156
2024-07-31 18:10:15,0.608,0.312,0.615,0.156
