"Time","Total","Peers","Orderers"
2024-07-31 18:05:30,0.591,0.131,0.000614
2024-07-31 18:05:45,0.591,0.131,0.000614
2024-07-31 18:06:00,0.591,0.131,0.000614
2024-07-31 18:06:15,0.591,0.131,0.000614
2024-07-31 18:06:30,0.597,0.136,0.00228
2024-07-31 18:06:45,0.597,0.136,0.00228
2024-07-31 18:07:00,0.597,0.136,0.00228
2024-07-31 18:07:15,0.597,0.136,0.00228
2024-07-31 18:07:30,0.603,0.140,0.00396
2024-07-31 18:07:45,0.603,0.140,0.00396
2024-07-31 18:08:00,0.603,0.140,0.00396
2024-07-31 18:08:15,0.603,0.140,0.00396
2024-07-31 18:08:30,0.609,0.145,0.00562
2024-07-31 18:08:45,0.609,0.145,0.00562
2024-07-31 18:09:00,0.609,0.145,0.00562
2024-07-31 18:09:15,0.609,0.145,0.00562
2024-07-31 18:09:30,0.615,0.149,0.00726
2024-07-31 18:09:45,0.615,0.149,0.00726
2024-07-31 18:10:00,0.615,0.149,0.00726
2024-07-31 18:10:15,0.615,0.149,0.00726
