"Time","Total","Peers","Orderers"
2024-04-19 11:08:45,0.00915,0.00883,0.000320
2024-04-19 11:09:00,0.00937,0.00894,0.000427
2024-04-19 11:09:15,0.00937,0.00894,0.000427
2024-04-19 11:09:30,0.00959,0.00905,0.000542
2024-04-19 11:09:45,0.00959,0.00905,0.000542
2024-04-19 11:10:00,0.00960,0.00906,0.000542
2024-04-19 11:10:15,0.00980,0.00916,0.000641
2024-04-19 11:10:30,0.00981,0.00917,0.000641
2024-04-19 11:10:45,0.00981,0.00917,0.000641
2024-04-19 11:11:00,0.0116,0.0104,0.00119
2024-04-19 11:11:15,0.0152,0.0140,0.00122
2024-04-19 11:11:30,0.0199,0.0186,0.00135
2024-04-19 11:11:45,0.0168,0.0156,0.00124
2024-04-19 11:12:00,0.0181,0.0153,0.00274
2024-04-19 11:12:15,0.0267,0.0239,0.00280
2024-04-19 11:12:30,0.0320,0.0291,0.00294
2024-04-19 11:12:45,0.0320,0.0291,0.00294
2024-04-19 11:13:00,0.0474,0.0428,0.00463
2024-04-19 11:13:15,0.0475,0.0428,0.00470
2024-04-19 11:13:30,0.0528,0.0479,0.00484
2024-04-19 11:13:45,0.0528,0.0479,0.00484
2024-04-19 11:14:00,0.0596,0.0531,0.00652
2024-04-19 11:14:15,0.0682,0.0616,0.00660
2024-04-19 11:14:30,0.0735,0.0667,0.00673
