"Time","All machines","machine69","machine70","machine77"
2024-04-19 11:09:00,0,0,,
2024-04-19 11:09:15,6.50,6.58,,
2024-04-19 11:09:30,5.84,5.99,0,
2024-04-19 11:09:45,4854,3461,0,
2024-04-19 11:10:00,8783,8674,0,
2024-04-19 11:10:15,14400,14059,0,0
2024-04-19 11:10:30,19559,19276,0,0
2024-04-19 11:10:45,19899,19928,0,0
2024-04-19 11:11:00,20514,20514,0,0
2024-04-19 11:11:15,15344,15234,0,0
2024-04-19 11:11:30,8444,9523,0,0
2024-04-19 11:11:45,465,479,0,0
2024-04-19 11:12:00,86.5,86.5,0,0
2024-04-19 11:12:15,73.7,73.0,0,0
2024-04-19 11:12:30,42.7,42.3,0,0
2024-04-19 11:12:45,395,353,0,0
2024-04-19 11:13:00,582,579,0,0
2024-04-19 11:13:15,858,800,0,0
2024-04-19 11:13:30,1306,1329,0,0
2024-04-19 11:13:45,1021,1026,0,0
2024-04-19 11:14:00,979,983,0,0
2024-04-19 11:14:15,653,689,0,0
2024-04-19 11:14:30,242,244,0,0
