"Time","Total","Peers","Orderers","Couchsdb"
2024-04-19 11:09:00,0,0,0,0
2024-04-19 11:09:15,0,0,0,0
2024-04-19 11:09:30,0,0,0,0
2024-04-19 11:09:45,129,6.38,8.51,115
2024-04-19 11:10:00,128,6.42,8.51,113
2024-04-19 11:10:15,387,105,145,137
2024-04-19 11:10:30,563,117,217,229
2024-04-19 11:10:45,494,139,236,118
2024-04-19 11:11:00,425,136,171,118
2024-04-19 11:11:15,75.7,36.1,34.3,5.37
2024-04-19 11:11:30,7.44,0,2.15,5.29
2024-04-19 11:11:45,12.7,2.14,3.17,7.44
2024-04-19 11:12:00,11.7,3.18,3.21,5.27
2024-04-19 11:12:15,7.51,3.19,2.15,2.17
2024-04-19 11:12:30,8.55,3.15,2.13,3.27
2024-04-19 11:12:45,4.20,1.07,1.06,2.07
2024-04-19 11:13:00,9.34,0,5.18,4.16
2024-04-19 11:13:15,13.6,3.22,6.28,4.14
2024-04-19 11:13:30,14.7,3.19,6.26,5.29
2024-04-19 11:13:45,8.56,4.24,1.07,3.25
2024-04-19 11:14:00,8.47,3.20,1.03,4.25
2024-04-19 11:14:15,10.6,1.08,3.17,6.31
2024-04-19 11:14:30,9.37,2.10,3.13,4.15
