"Time","Total","Peers","Orderers","Couchdb"
2024-06-14 13:00:15,12593602536,1347371360,1347370451,898248653
2024-06-14 13:00:30,12593696307,1347378492,1347381039,898255555
2024-06-14 13:00:45,12593866616,1347399547,1347398679,898267454
2024-06-14 13:01:00,12593944260,1347407925,1347407118,898273252
2024-06-14 13:01:15,12593985373,1347411996,1347411192,898275927
2024-06-14 13:01:30,12594073286,1347421057,1347419729,898283270
2024-06-14 13:01:45,12594183112,1347429043,1347427848,898291134
2024-06-14 13:02:00,12594418594,1347450475,1347449964,898307989
2024-06-14 13:02:15,12594578277,1347463479,1347462116,898322306
2024-06-14 13:02:30,12594698769,1347473594,1347471437,898332886
2024-06-14 13:02:45,12594850015,1347485882,1347486274,898344066
2024-06-14 13:03:00,12595051895,1347500886,1347503257,898361616
2024-06-14 13:03:15,12595207018,1347514517,1347513610,898372685
2024-06-14 13:03:30,12595341480,1347529009,1347525445,898380733
2024-06-14 13:03:45,12595496586,1347538350,1347535846,898397102
2024-06-14 13:04:00,12595765732,1347566888,1347562116,898417648
2024-06-14 13:04:15,12595958899,1347580858,1347578096,898433518
2024-06-14 13:04:30,12596035601,1347585233,1347582724,898438934
2024-06-14 13:04:45,12596176401,1347595048,1347592180,898451284
2024-06-14 13:05:00,12596302763,1347606424,1347602578,898462164
2024-06-14 13:05:15,12596630195,1347636064,1347632654,898486583
2024-06-14 13:05:30,12596749932,1347645028,1347642618,898496552
2024-06-14 13:05:45,12596921604,1347663169,1347659557,898508819
2024-06-14 13:06:00,12596941956,1347665707,1347661691,898510000
2024-06-14 13:06:15,12597024197,1347673747,1347670130,898515711
2024-06-14 13:06:30,12597142120,1347686623,1347683209,898524725
2024-06-14 13:06:45,12597188040,1347691269,1347687758,898527539
2024-06-14 13:07:00,12597234715,1347696415,1347692836,898530893
2024-06-14 13:07:15,12597323692,1347705613,1347702572,898537072
