"Time","Total","Peers","Orderers","Couchdb"
2024-06-14 13:00:15,6264088,522049,522003,347928
2024-06-14 13:00:30,6264088,522049,522003,347928
2024-06-14 13:00:45,6264088,522049,522003,347928
2024-06-14 13:01:00,6264088,522049,522003,347928
2024-06-14 13:01:15,6264088,522049,522003,347928
2024-06-14 13:01:30,6264088,522049,522003,347928
2024-06-14 13:01:45,6264254,522065,522019,347936
2024-06-14 13:02:00,6264348,522075,522025,347940
2024-06-14 13:02:15,6264408,522075,522025,347940
2024-06-14 13:02:30,6264408,522075,522025,347940
2024-06-14 13:02:45,6264408,522075,522025,347940
2024-06-14 13:03:00,6265193,522112,522070,347967
2024-06-14 13:03:15,6265866,522153,522087,347976
2024-06-14 13:03:30,6266140,522159,522093,347980
2024-06-14 13:03:45,6267374,522209,522127,348004
2024-06-14 13:04:00,6269455,522285,522171,348036
2024-06-14 13:04:15,6270793,522337,522213,348067
2024-06-14 13:04:30,6271739,522380,522271,348090
2024-06-14 13:04:45,6272745,522533,522409,348182
2024-06-14 13:05:00,6272909,522536,522412,348184
2024-06-14 13:05:15,6274858,522771,522559,348282
2024-06-14 13:05:30,6275436,522785,522594,348290
2024-06-14 13:05:45,6276532,522835,522641,348322
2024-06-14 13:06:00,6276540,522900,522680,348335
2024-06-14 13:06:15,6277029,522913,522719,348374
2024-06-14 13:06:30,6277029,522913,522719,348374
2024-06-14 13:06:45,6276560,522919,522725,348378
2024-06-14 13:07:00,6276826,522919,522725,348378
2024-06-14 13:07:15,6276094,522929,522757,348386
