"Time","orderers","peers","Total"
2024-06-14 13:00:15,0.108,113,113
2024-06-14 13:00:30,0.108,113,113
2024-06-14 13:00:45,0.108,113,113
2024-06-14 13:01:00,0.108,113,113
2024-06-14 13:01:15,0.111,113,113
2024-06-14 13:01:30,0.121,114,114
2024-06-14 13:01:45,0.180,115,115
2024-06-14 13:02:00,0.235,115,115
2024-06-14 13:02:15,0.306,115,115
2024-06-14 13:02:30,0.290,115,115
2024-06-14 13:02:45,0.347,116,116
2024-06-14 13:03:00,0.422,117,117
2024-06-14 13:03:15,0.386,117,117
2024-06-14 13:03:30,0.423,117,117
2024-06-14 13:03:45,0.505,117,117
2024-06-14 13:04:00,0.461,118,118
2024-06-14 13:04:15,0.540,117,117
2024-06-14 13:04:30,0.587,118,118
2024-06-14 13:04:45,0.576,118,118
2024-06-14 13:05:00,0.623,118,118
2024-06-14 13:05:15,0.690,119,119
2024-06-14 13:05:30,0.656,119,119
2024-06-14 13:05:45,0.669,118,118
2024-06-14 13:06:00,0.669,118,118
2024-06-14 13:06:15,0.669,118,118
2024-06-14 13:06:30,0.669,118,118
2024-06-14 13:06:45,0.669,117,117
2024-06-14 13:07:00,0.668,118,118
2024-06-14 13:07:15,0.668,118,118
