"Time","Total","Peers","Orderers","Couchsdb"
2024-06-14 13:00:15,217625,3048,3420,429
2024-06-14 13:00:30,214145,3176,3379,347
2024-06-14 13:00:45,223796,3070,3411,283
2024-06-14 13:01:00,221994,3106,3424,217
2024-06-14 13:01:15,229986,3162,3490,231
2024-06-14 13:01:30,279316,4596,4251,857
2024-06-14 13:01:45,1426765,44687,27439,6470
2024-06-14 13:02:00,2201917,71665,43960,11447
2024-06-14 13:02:15,3409269,115209,65044,16378
2024-06-14 13:02:30,3560300,121303,69046,19197
2024-06-14 13:02:45,3170535,108208,61002,17606
2024-06-14 13:03:00,3471591,118806,66131,19853
2024-06-14 13:03:15,3521069,119560,66436,20062
2024-06-14 13:03:30,3062155,98558,55006,18894
2024-06-14 13:03:45,3467989,115001,65555,19574
2024-06-14 13:04:00,3582541,119919,67783,21020
2024-06-14 13:04:15,3157389,110131,59151,19225
2024-06-14 13:04:30,3544362,120827,68205,20970
2024-06-14 13:04:45,3534579,119848,68058,20651
2024-06-14 13:05:00,3515746,119218,66046,20936
2024-06-14 13:05:15,3497559,117333,67077,21117
2024-06-14 13:05:30,3430514,117711,65026,20524
2024-06-14 13:05:45,2462275,81912,47645,14749
2024-06-14 13:06:00,1730907,53254,33646,8184
2024-06-14 13:06:15,497790,13630,9085,2213
2024-06-14 13:06:30,210688,2442,3251,70.5
2024-06-14 13:06:45,211795,2519,3275,134
2024-06-14 13:07:00,211609,2431,3299,100
2024-06-14 13:07:15,217381,2609,3310,203
