"Time","All machines","machine69","machine70","machine77"
2024-06-14 13:00:15,129,3.21,73.0,184
2024-06-14 13:00:30,82.2,3.52,85.0,177
2024-06-14 13:00:45,2.10,3.18,92.7,185
2024-06-14 13:01:00,3.45,4.63,48.8,0
2024-06-14 13:01:15,4.16,5.34,53.7,0
2024-06-14 13:01:30,4.52,4.63,29.6,0
2024-06-14 13:01:45,1.06,3.19,1.16,0
2024-06-14 13:02:00,50.0,54.5,1.09,83.2
2024-06-14 13:02:15,57.2,56.1,1.16,92.3
2024-06-14 13:02:30,52.1,59.1,2.12,88.8
2024-06-14 13:02:45,61.7,15.7,2.25,7.88
2024-06-14 13:03:00,117,7.99,9.43,8.20
2024-06-14 13:03:15,108,7.49,8.63,8.29
2024-06-14 13:03:30,123,0,7.07,6.56
2024-06-14 13:03:45,13.3,3.23,7.73,6.67
2024-06-14 13:04:00,59.1,3.53,4.25,12.9
2024-06-14 13:04:15,50.0,6.37,4.57,10.6
2024-06-14 13:04:30,51.5,5.82,0,4.95
2024-06-14 13:04:45,99.8,5.35,1.18,15.6
2024-06-14 13:05:00,188,5.91,4.19,17.1
2024-06-14 13:05:15,182,4.26,5.74,17.5
2024-06-14 13:05:30,189,188,6.42,16.1
2024-06-14 13:05:45,92.8,171,49.0,15.2
2024-06-14 13:06:00,100,190,43.8,10.9
2024-06-14 13:06:15,4.47,1.06,45.5,11.8
2024-06-14 13:06:30,35.4,1.17,0,1.07
2024-06-14 13:06:45,39.7,1.06,0,1.17
2024-06-14 13:07:00,46.6,0,0,0
2024-06-14 13:07:15,52.4,0,0,0
