"Time","All machines","machine69","machine70","machine77"
2024-06-24 22:50:30,281,0,0,45.1
2024-06-24 22:50:45,255,0,0,49.0
2024-06-24 22:51:00,197,0,3.17,45.7
2024-06-24 22:51:15,5.39,2.16,3.45,48.6
2024-06-24 22:51:30,11.6,2.38,3.13,0
2024-06-24 22:51:45,6.52,2.11,3.45,0
2024-06-24 22:52:00,7.04,3.53,93.2,0
2024-06-24 22:52:15,1.04,1.06,100,0
2024-06-24 22:52:30,25.8,2.33,92.6,0
2024-06-24 22:52:45,30.6,8.44,0,0
2024-06-24 22:53:00,87.9,9.39,2.09,0
2024-06-24 22:53:15,92.3,10.7,2.34,0
2024-06-24 22:53:30,73.3,3.45,2.09,0
2024-06-24 22:53:45,67.1,46.5,2.28,3.54
2024-06-24 22:54:00,2.25,50.6,0,3.18
2024-06-24 22:54:15,74.4,43.5,0,3.55
2024-06-24 22:54:30,79.7,1.15,1.05,1.22
2024-06-24 22:54:45,72.5,0,1.14,1.17
2024-06-24 22:55:00,79.4,2.33,49.2,1.07
2024-06-24 22:55:15,0,5.37,50.7,1.16
2024-06-24 22:55:30,0,5.83,45.2,0
2024-06-24 22:55:45,59.2,3.20,1.15,0
2024-06-24 22:56:00,54.3,1.15,0,0
2024-06-24 22:56:15,58.6,36.7,0,0
2024-06-24 22:56:30,155,40.0,0,0
