"Time","Total","Peers","Orderers","Couchsdb"
2024-06-24 22:50:30,259470,2926,3340,478
2024-06-24 22:50:45,257464,2875,3323,358
2024-06-24 22:51:00,571049,13048,12077,2719
2024-06-24 22:51:15,2087822,62048,35785,7563
2024-06-24 22:51:30,3006399,93620,50669,10870
2024-06-24 22:51:45,4110513,128579,68424,15274
2024-06-24 22:52:00,4124439,128560,65789,15249
2024-06-24 22:52:15,4170140,129190,68129,15206
2024-06-24 22:52:30,4119572,128860,67821,15280
2024-06-24 22:52:45,4138482,128023,66466,15236
2024-06-24 22:53:00,4119051,127314,61645,15349
2024-06-24 22:53:15,4134354,127478,66213,15265
2024-06-24 22:53:30,4126842,127715,67164,15187
2024-06-24 22:53:45,4199072,128608,69186,14961
2024-06-24 22:54:00,4200849,128934,69679,14882
2024-06-24 22:54:15,4198625,129202,69203,14844
2024-06-24 22:54:30,4143796,124884,69002,14813
2024-06-24 22:54:45,4182161,129123,68093,14896
2024-06-24 22:55:00,3814511,118282,58547,14196
2024-06-24 22:55:15,2427119,73803,39452,8430
2024-06-24 22:55:30,1489532,38685,25589,4752
2024-06-24 22:55:45,256812,2555,3221,43.6
2024-06-24 22:56:00,253212,2310,3152,65.1
2024-06-24 22:56:15,248811,2353,3141,52.7
2024-06-24 22:56:30,246088,2328,3157,79.5
