"Time","Total","Peers","Orderers","Couchsdb"
2024-06-24 22:50:30,241,23.0,21.3,14.3
2024-06-24 22:50:45,252,21.5,21.7,14.5
2024-06-24 22:51:00,630,37.9,33.0,43.2
2024-06-24 22:51:15,770,47.9,48.0,48.1
2024-06-24 22:51:30,1238,50.6,65.6,56.6
2024-06-24 22:51:45,1438,74.3,82.4,45.4
2024-06-24 22:52:00,2243,78.6,86.0,125
2024-06-24 22:52:15,2181,86.3,97.6,155
2024-06-24 22:52:30,2712,68.9,60.7,152
2024-06-24 22:52:45,2611,69.0,74.2,82.8
2024-06-24 22:53:00,2695,73.0,75.2,81.4
2024-06-24 22:53:15,2009,73.2,68.0,50.4
2024-06-24 22:53:30,969,20.4,13.4,15.4
2024-06-24 22:53:45,830,12.0,9.55,9.64
2024-06-24 22:54:00,872,20.0,33.8,14.4
2024-06-24 22:54:15,2889,120,130,73.5
2024-06-24 22:54:30,2894,110,144,75.1
2024-06-24 22:54:45,2289,104,103,63.1
2024-06-24 22:55:00,775,75.8,57.9,29.8
2024-06-24 22:55:15,917,26.3,24.1,14.3
2024-06-24 22:55:30,2643,120,104,71.3
2024-06-24 22:55:45,2744,115,116,77.7
2024-06-24 22:56:00,2221,99.9,102,68.4
2024-06-24 22:56:15,93.8,0,14.1,13.2
2024-06-24 22:56:30,22.6,0,0,0
