"Time","machine69","machine70","All Machines","machine77"
2024-06-24 22:50:30,282,227,736,227
2024-06-24 22:50:45,282,227,736,227
2024-06-24 22:51:00,282,227,737,227
2024-06-24 22:51:15,282,227,737,227
2024-06-24 22:51:30,282,227,737,227
2024-06-24 22:51:45,283,227,737,227
2024-06-24 22:52:00,283,227,737,227
2024-06-24 22:52:15,283,227,737,227
2024-06-24 22:52:30,283,227,737,227
2024-06-24 22:52:45,283,227,737,227
2024-06-24 22:53:00,283,227,737,227
2024-06-24 22:53:15,283,227,737,227
2024-06-24 22:53:30,283,227,738,227
2024-06-24 22:53:45,283,227,738,227
2024-06-24 22:54:00,283,227,738,227
2024-06-24 22:54:15,283,228,738,228
2024-06-24 22:54:30,283,228,738,228
2024-06-24 22:54:45,283,228,738,228
2024-06-24 22:55:00,283,228,738,228
2024-06-24 22:55:15,283,228,738,228
2024-06-24 22:55:30,283,228,738,228
2024-06-24 22:55:45,283,228,738,228
2024-06-24 22:56:00,283,228,738,228
2024-06-24 22:56:15,283,228,738,228
2024-06-24 22:56:30,283,228,738,228
