"Time","Total","Peers","Orderers"
2024-07-31 18:44:00,0.695,0.154,0.000645
2024-07-31 18:44:15,0.696,0.155,0.000858
2024-07-31 18:44:30,0.696,0.155,0.000957
2024-07-31 18:44:45,0.696,0.155,0.000957
2024-07-31 18:45:00,0.696,0.155,0.000957
2024-07-31 18:45:15,0.704,0.160,0.00265
2024-07-31 18:45:30,0.704,0.160,0.00292
2024-07-31 18:45:45,0.704,0.160,0.00292
2024-07-31 18:46:00,0.704,0.160,0.00292
2024-07-31 18:46:15,0.711,0.165,0.00460
2024-07-31 18:46:30,0.711,0.165,0.00489
2024-07-31 18:46:45,0.711,0.165,0.00489
2024-07-31 18:47:00,0.711,0.165,0.00489
2024-07-31 18:47:15,0.718,0.171,0.00658
2024-07-31 18:47:30,0.718,0.171,0.00684
2024-07-31 18:47:45,0.718,0.171,0.00684
2024-07-31 18:48:00,0.718,0.171,0.00684
2024-07-31 18:48:15,0.725,0.175,0.00835
2024-07-31 18:48:30,0.725,0.175,0.00853
2024-07-31 18:48:45,0.725,0.175,0.00853
2024-07-31 18:49:00,0.725,0.175,0.00853
