"Time","machine69","machine70","All Machines","machine77"
2024-06-23 23:58:15,473,431,668,216
2024-06-23 23:58:30,473,431,668,216
2024-06-23 23:58:45,474,431,668,216
2024-06-23 23:59:00,474,431,668,216
2024-06-23 23:59:15,474,431,668,216
2024-06-23 23:59:30,474,431,668,216
2024-06-23 23:59:45,474,432,668,216
2024-06-24 00:00:00,474,432,668,216
2024-06-24 00:00:15,474,432,669,216
2024-06-24 00:00:30,474,432,669,216
2024-06-24 00:00:45,474,432,669,216
2024-06-24 00:01:00,474,432,669,216
2024-06-24 00:01:15,474,432,669,216
2024-06-24 00:01:30,474,432,669,216
2024-06-24 00:01:45,474,432,669,216
2024-06-24 00:02:00,474,432,669,216
2024-06-24 00:02:15,475,432,669,216
2024-06-24 00:02:30,475,432,670,216
2024-06-24 00:02:45,475,432,670,216
2024-06-24 00:03:00,475,432,670,216
2024-06-24 00:03:15,475,432,670,216
2024-06-24 00:03:30,475,432,670,216
