"Time","All machines","machine69","machine70","machine77"
2024-06-23 23:58:15,19.0,0,9.38,9.52
2024-06-23 23:58:30,18.4,0,9.71,9.74
2024-06-23 23:58:45,19.2,0,9.71,9.64
2024-06-23 23:59:00,461,431,10.7,10.8
2024-06-23 23:59:15,1180,1146,10.8,10.8
2024-06-23 23:59:30,1293,1162,64.4,65.2
2024-06-23 23:59:45,2811,850,1025,1035
2024-06-24 00:00:00,4709,787,2505,2509
2024-06-24 00:00:15,6488,387,2600,2608
2024-06-24 00:00:30,6034,267,1938,1754
2024-06-24 00:00:45,4805,488,1686,1655
2024-06-24 00:01:00,1366,442,401,389
2024-06-24 00:01:15,914,218,386,386
2024-06-24 00:01:30,393,114,389,230
2024-06-24 00:01:45,897,115,399,400
2024-06-24 00:02:00,943,158,258,303
2024-06-24 00:02:15,2729,1263,681,536
2024-06-24 00:02:30,2659,1625,506,497
2024-06-24 00:02:45,5064,1239,1933,1917
2024-06-24 00:03:00,4297,566,1512,1700
2024-06-24 00:03:15,3061,113,1484,1477
2024-06-24 00:03:30,2812,1170,30.5,31.5
