"Time","Total","Peers","Orderers"
2024-06-23 23:58:15,4.16,3.44,0.720
2024-06-23 23:58:30,7.78,6.86,0.920
2024-06-23 23:58:45,25.1,19.9,5.14
2024-06-23 23:59:00,51.8,44.4,7.48
2024-06-23 23:59:15,68.5,57.2,11.4
2024-06-23 23:59:30,76.4,65.1,11.3
2024-06-23 23:59:45,76.2,64.9,11.2
2024-06-24 00:00:00,74.8,63.7,11.1
2024-06-24 00:00:15,76.0,64.6,11.3
2024-06-24 00:00:30,75.2,64.0,11.2
2024-06-24 00:00:45,75.3,64.1,11.1
2024-06-24 00:01:00,75.1,64.0,11.1
2024-06-24 00:01:15,75.4,64.3,11.1
2024-06-24 00:01:30,76.1,65.0,11.1
2024-06-24 00:01:45,76.5,65.2,11.3
2024-06-24 00:02:00,76.2,65.0,11.2
2024-06-24 00:02:15,76.5,65.2,11.3
2024-06-24 00:02:30,74.3,63.2,11.2
2024-06-24 00:02:45,58.3,50.6,7.70
2024-06-24 00:03:00,31.6,26.1,5.44
2024-06-24 00:03:15,15.2,13.8,1.40
2024-06-24 00:03:30,4.08,3.42,0.660
