"Time","All machines","machine69","machine70","machine77"
2024-06-23 23:58:15,264904,103255,80172,81774
2024-06-23 23:58:30,304262,104571,121810,115650
2024-06-23 23:58:45,1480552,819771,276174,257218
2024-06-23 23:59:00,2271707,1215347,542399,528766
2024-06-23 23:59:15,3472556,2000822,686753,677409
2024-06-23 23:59:30,3615177,2087288,772026,776798
2024-06-23 23:59:45,3629246,2090119,770675,770766
2024-06-24 00:00:00,3624056,2084238,770662,769682
2024-06-24 00:00:15,3593844,2062520,762795,759662
2024-06-24 00:00:30,3584491,2066318,763375,763894
2024-06-24 00:00:45,3573293,2054505,764834,765421
2024-06-24 00:01:00,3593748,2051702,780445,777014
2024-06-24 00:01:15,3619941,2049549,782680,781735
2024-06-24 00:01:30,3624843,2059055,784616,785858
2024-06-24 00:01:45,3609473,2045902,782673,780887
2024-06-24 00:02:00,3623934,2052739,784268,784244
2024-06-24 00:02:15,3620785,2054202,783504,780154
2024-06-24 00:02:30,3592659,2070034,758087,776902
2024-06-24 00:02:45,2539310,1433712,618625,632177
2024-06-24 00:03:00,1733023,1043106,332822,350048
2024-06-24 00:03:15,502133,236030,189479,207256
2024-06-24 00:03:30,242824,94203,73657,73466
