"Time","machine69","machine70","All Machines","machine77"
2024-06-23 23:58:15,278,253,785,253
2024-06-23 23:58:30,278,253,785,253
2024-06-23 23:58:45,278,253,785,253
2024-06-23 23:59:00,278,253,785,253
2024-06-23 23:59:15,278,253,785,253
2024-06-23 23:59:30,278,254,785,254
2024-06-23 23:59:45,278,254,785,254
2024-06-24 00:00:00,278,254,786,254
2024-06-24 00:00:15,278,254,786,254
2024-06-24 00:00:30,278,254,786,254
2024-06-24 00:00:45,279,254,786,254
2024-06-24 00:01:00,279,254,786,254
2024-06-24 00:01:15,279,254,786,254
2024-06-24 00:01:30,279,254,786,254
2024-06-24 00:01:45,279,254,787,254
2024-06-24 00:02:00,279,254,787,254
2024-06-24 00:02:15,279,254,787,254
2024-06-24 00:02:30,279,254,787,254
2024-06-24 00:02:45,279,254,787,254
2024-06-24 00:03:00,279,254,787,254
2024-06-24 00:03:15,279,254,787,254
2024-06-24 00:03:30,279,254,787,254
