"Time","All machines","machine69","machine70","machine77"
2024-06-23 23:58:15,1902093472,873503436,514290747,514289568
2024-06-23 23:58:30,1902182058,873518641,514350617,514344420
2024-06-23 23:58:45,1903170669,874040360,514509542,514488164
2024-06-23 23:59:00,1903794078,874323389,514801045,514783663
2024-06-23 23:59:15,1904883101,874880520,514944829,514927196
2024-06-23 23:59:30,1905503215,875152428,515227486,515213735
2024-06-23 23:59:45,1906568956,875715161,515372469,515352866
2024-06-24 00:00:00,1907193342,875998547,515666463,515643016
2024-06-24 00:00:15,1908248439,876533936,515799375,515784069
2024-06-24 00:00:30,1908864107,876811890,516086222,516070690
2024-06-24 00:00:45,1909926774,877366480,516232907,516222442
2024-06-24 00:01:00,1910542291,877633627,516527242,516508567
2024-06-24 00:01:15,1911623726,878166117,516668115,516654825
2024-06-24 00:01:30,1912370225,878452589,516960187,516952167
2024-06-24 00:01:45,1913331689,878990369,517114175,517089380
2024-06-24 00:02:00,1914027711,879269282,517401640,517389129
2024-06-24 00:02:15,1915022316,879805935,517547274,517531466
2024-06-24 00:02:30,1915632388,880098677,517812411,517810602
2024-06-24 00:02:45,1915874392,880221933,517822343,517821498
2024-06-24 00:03:00,1915914781,880235778,517841143,517839772
2024-06-24 00:03:15,1915973751,880266529,517849246,517848608
2024-06-24 00:03:30,1916011294,880281653,517868448,517866967
