"Time","All machines","machine69","machine70","machine77"
2024-06-23 23:58:15,0.000441,0.000299,0.000146,0.000146
2024-06-23 23:58:30,0.000441,0.000299,0.000146,0.000146
2024-06-23 23:58:45,0.000558,0.000370,0.000185,0.000188
2024-06-23 23:59:00,0.000558,0.000370,0.000185,0.000188
2024-06-23 23:59:15,0.000558,0.000370,0.000185,0.000188
2024-06-23 23:59:30,0.00129,0.000370,0.000919,0.000188
2024-06-23 23:59:45,0.00277,0.00186,0.000919,0.000919
2024-06-24 00:00:00,0.00277,0.00186,0.000919,0.000919
2024-06-24 00:00:15,0.00277,0.00186,0.000919,0.000919
2024-06-24 00:00:30,0.00422,0.00186,0.00165,0.000919
2024-06-24 00:00:45,0.00496,0.00333,0.00165,0.00165
2024-06-24 00:01:00,0.00496,0.00333,0.00165,0.00165
2024-06-24 00:01:15,0.00496,0.00333,0.00165,0.00165
2024-06-24 00:01:30,0.00569,0.00333,0.00238,0.00165
2024-06-24 00:01:45,0.00715,0.00480,0.00238,0.00238
2024-06-24 00:02:00,0.00715,0.00480,0.00238,0.00238
2024-06-24 00:02:15,0.00715,0.00480,0.00238,0.00238
2024-06-24 00:02:30,0.00786,0.00480,0.00238,0.00238
2024-06-24 00:02:45,0.00929,0.00624,0.00308,0.00308
2024-06-24 00:03:00,0.00929,0.00624,0.00308,0.00308
2024-06-24 00:03:15,0.00929,0.00624,0.00308,0.00308
2024-06-24 00:03:30,0.00929,0.00624,0.00308,0.00308
